# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
33 3.25 0.845786 7.17949 1.58601 3.69429 0.634445 4.32648
34 3.35 0.947951 8.07736 1.46724 4.38982 0.631885 4.62551
35 3.45 1.02719 9.10932 1.31178 5.04929 0.679705 4.96664
36 3.55 1.11357 10.2937 1.18159 5.67831 0.753468 5.36703
37 3.65 1.17204 11.6115 1.0878 6.2904 0.804724 5.81906
38 3.75 1.19495 13.0297 1.0348 6.90506 0.879373 6.34043
39 3.85 1.18804 14.5159 1.01737 7.54206 0.929928 6.92148
40 3.95 1.14568 16.0245 1.00712 8.20581 1.02036 7.59266
41 4.05 1.09935 17.5464 1.00659 8.90323 1.0788 8.33859
42 4.15 1.07543 19.1096 1.01081 9.63854 1.14536 9.17016
43 4.25 1.0593 20.7244 1.01978 10.4166 1.18245 10.0707
44 4.35 1.042 22.3884 1.01463 11.2276 1.22141 11.045
45 4.45 1.04406 24.1333 1.01165 12.0738 1.23269 12.0739
46 4.55 1.04916 25.9664 1.00034 12.9485 1.21919 13.138
47 4.65 1.04497 27.8732 1.00163 13.8633 1.20092 14.2325
48 4.75 1.02933 29.8333 1.00507 14.8211 1.15655 15.3325
49 4.85 1.02103 31.8601 1.00567 15.8203 1.11148 16.4345
50 4.95 1.00911 33.9467 1.00916 16.8647 1.04676 17.5157
51 5.05 0.991489 36.0807 1.01431 17.9572 1.00775 18.5991
52 5.15 0.979395 38.2727 1.01247 19.0914 0.961475 19.674
53 5.25 0.969488 40.5277 1.01046 20.2677 0.918802 20.7417
54 5.35 0.969294 42.8689 1.00697 21.485 0.901461 21.8295
55 5.45 0.958907 45.2727 1.00004 22.7396 0.864511 22.9118
56 5.55 0.964996 47.7811 0.983753 24.0195 0.835196 23.9962
57 5.65 0.970685 50.3961 0.979061 25.3396 0.831112 25.1146
58 5.75 0.971944 53.1081 0.965544 26.6879 0.849393 26.2984
59 5.85 0.975987 55.9269 0.951641 28.0635 0.863158 27.5437
60 5.95 0.983705 58.8659 0.951297 29.486 0.898441 28.8845
61 6.05 0.986882 61.9144 0.947756 30.9513 0.925405 30.3125
62 6.15 0.982489 65.0505 0.945881 32.4624 0.962326 31.847
63 6.25 0.984754 68.2969 0.955247 34.0384 0.999811 33.4933
64 6.35 0.985083 71.649 0.960299 35.6738 1.02057 35.2281
65 6.45 0.985337 75.1085 0.966941 37.373 1.04394 37.0589
66 6.55 0.990967 78.6964 0.974521 39.139 1.06488 38.9849
67 6.65 0.989235 82.3883 0.992488 40.9928 1.07164 40.9827
68 6.75 0.997039 86.2221 0.997582 42.9126 1.07772 43.0527
69 6.85 0.999018 90.1782 1.00826 44.911 1.07213 45.1733
70 6.95 0.999906 94.2543 1.02122 46.9944 1.0638 47.3395
71 7.05 1.00437 98.4672 1.02907 49.1548 1.06041 49.5611
72 7.15 1.0057 102.806 1.03174 51.3827 1.04169 51.8061
73 7.25 1.01128 107.292 1.03491 53.6803 1.03435 54.098
74 7.35 1.01401 111.915 1.03741 56.0475 1.01792 56.416
75 7.45 1.0134 116.662 1.03476 58.4733 0.994095 58.742
76 7.55 1.0207 121.572 1.02631 60.9444 0.98964 61.12
77 7.65 1.01756 126.598 1.02574 63.4798 0.99057 63.5638
78 7.75 1.01883 131.762 1.02065 66.069 0.981092 66.0479
79 7.85 1.01814 137.057 1.01233 68.7039 0.988217 68.615
80 7.95 1.0156 142.473 1.00691 71.3917 0.989527 71.2514
81 8.05 1.01196 148.007 1.00187 74.1339 0.986993 73.9475
82 8.15 1.01241 153.683 0.996642 76.9299 0.99409 76.731
83 8.25 1.00619 159.462 0.991669 79.7806 0.992575 79.5786
84 8.35 1.00412 165.37 0.987768 82.6894 1.00399 82.5296
85 8.45 0.998757 171.389 0.990012 85.675 1.00005 85.5397
86 8.55 1.00277 177.575 0.990449 88.7332 1.00452 88.6352
87 8.65 0.999739 183.888 0.988228 91.8564 1.0134 91.8316
88 8.75 0.991737 190.296 0.99024 95.0586 1.00766 95.0837
89 8.85 0.990482 196.843 0.98835 98.3282 1.00417 98.3991
90 8.95 0.98839 203.524 0.992258 101.685 0.999751 101.775
91 9.05 0.992097 210.381 0.995425 105.129 1.00154 105.233
92 9.15 0.991507 217.387 0.994549 108.646 0.99961 108.761
93 9.25 0.99342 224.56 0.994336 112.239 0.999778 112.367
94 9.35 0.992117 231.879 0.995985 115.917 0.9891 116.012
95 9.45 0.991214 239.35 0.99295 119.662 0.98935 119.737
96 9.55 0.995335 247.011 0.995447 123.497 0.989931 123.543
97 9.65 0.995814 254.836 0.995383 127.412 0.989988 127.429
98 9.75 0.997393 262.838 0.998388 131.421 0.985053 131.376
99 9.85 1.00107 271.034 1.00264 135.529 0.98871 135.42
100 9.95 1.00168 279.403 0.999054 139.707 0.993266 139.565
1500000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000479173 9.76563e-05 0.0155298 0.00158203 0 0
17 1.65 0.00904177 0.0021875 0.363228 0.0435547 0 0
18 1.75 0.0433837 0.013457 1.32819 0.216113 0 0
19 1.85 0.158804 0.0595313 1.73191 0.467549 0 0
20 1.95 0.400584 0.188652 1.28025 0.674033 0 0
21 2.05 0.740904 0.452559 0.721407 0.802617 0 0
22 2.15 1.06542 0.87 0.378753 0.876865 0 0
23 2.25 1.29414 1.42523 0.223274 0.924805 0 0
24 2.35 1.35374 2.05881 0.150186 0.95998 0 0
25 2.45 1.27866 2.70922 0.126158 0.9921 0.00183946 0.00046875
26 2.55 1.11151 3.32174 0.145406 1.03222 0.222418 0.0617188
27 2.65 0.917976 3.86811 0.215254 1.09635 1.7849 0.592383
28 2.75 0.760177 4.35531 0.375143 1.21671 3.39904 1.68059
29 2.85 0.675559 4.82033 0.638064 1.43656 2.91354 2.68227
30 2.95 0.671808 5.3158 0.999739 1.80563 1.76361 3.33188
31 3.05 0.707693 5.87369 1.37092 2.34658 1.03663 3.74008
32 3.15 0.780236 6.52982 1.59278 3.01692 0.752209 4.05605
33 3.25 0.856093 7.29621 1.58911 3.72885 0.655834 4.34934
34 3.35 0.951956 8.2016 1.47264 4.42979 0.677571 4.67129
35 3.45 1.03032 9.24088 1.339 5.10574 0.723574 5.03586
36 3.55 1.1195 10.4365 1.21004 5.75251 0.784971 5.45469
37 3.65 1.17802 11.7665 1.1086 6.37894 0.837901 5.9273
38 3.75 1.19844 13.1947 1.04712 7.00349 0.898589 6.46227
39 3.85 1.18507 14.6833 1.01976 7.64456 0.958954 7.06402
40 3.95 1.15094 16.205 1.01156 8.31397 1.02449 7.74066
41 4.05 1.10336 17.7387 1.01135 9.01752 1.08394 8.49328
42 4.15 1.07257 19.3041 1.01844 9.76145 1.14132 9.32531
43 4.25 1.03828 20.8933 1.01456 10.5387 1.17816 10.2261
44 4.35 1.04252 22.565 1.0085 11.348 1.20832 11.1938
45 4.45 1.03409 24.3002 1.00182 12.1894 1.20656 12.2051
46 4.55 1.03648 26.1185 0.992208 13.0605 1.19579 13.253
47 4.65 1.03318 28.0115 0.979034 13.9583 1.15571 14.3107
48 4.75 1.02089 29.9633 0.979123 14.8953 1.12273 15.3827
49 4.85 1.01103 31.9786 0.977922 15.8708 1.06891 16.447
50 4.95 0.998197 34.0512 0.981389 16.8907 1.03873 17.5243
51 5.05 0.980218 36.1695 0.993838 17.9656 0.981191 18.5834
52 5.15 0.968312 38.3458 0.994589 19.0843 0.947944 19.6476
53 5.25 0.959286 40.5862 1.00239 20.256 0.916901 20.7173
54 5.35 0.953251 42.8983 0.996569 21.4658 0.87711 21.78
55 5.45 0.957028 45.3071 0.994762 22.7188 0.861096 22.8626
56 5.55 0.964272 47.8241 0.984938 24.0055 0.843862 23.9629
57 5.65 0.968945 50.4452 0.982212 25.3353 0.84082 25.0989
58 5.75 0.973796 53.1735 0.974594 26.7019 0.850923 26.2899
59 5.85 0.979112 56.0129 0.963727 28.1007 0.870916 27.5515
60 5.95 0.991794 58.9883 0.960449 29.5428 0.913379 28.9203
61 6.05 0.995541 62.0761 0.958716 31.0311 0.954275 30.3988
62 6.15 0.993547 65.2605 0.961274 32.5732 0.970813 31.953
63 6.25 0.993037 68.5477 0.962487 34.1677 1.01181 33.6261
64 6.35 0.996071 71.9513 0.970874 35.8281 1.04214 35.4049
65 6.45 0.99639 75.4639 0.983488 37.5634 1.05864 37.2693
66 6.55 0.998687 79.0946 0.995336 39.3745 1.07264 39.2172
67 6.65 1.0037 82.856 0.999317 41.2487 1.08449 41.2472
68 6.75 1.00598 86.7401 1.00974 43.1999 1.0876 43.3447
69 6.85 1.00757 90.7463 1.02141 45.2325 1.08541 45.5005
70 6.95 1.00701 94.8682 1.02609 47.3346 1.07444 47.6972
71 7.05 1.01254 99.1328 1.02735 49.5002 1.06019 49.9276
72 7.15 1.01227 103.518 1.03179 51.7373 1.04504 52.189
73 7.25 1.01135 108.023 1.03486 54.0442 1.02518 54.4699
74 7.35 1.00943 112.644 1.03431 56.414 1.01026 56.78
75 7.45 1.01219 117.404 1.02772 58.8331 1.00107 59.1318
76 7.55 1.01036 122.285 1.02318 61.3067 0.986761 61.5128
77 7.65 1.01099 127.298 1.01876 63.8352 0.988643 63.9618
78 7.75 1.00834 132.43 1.0091 66.4056 0.978801 66.4502
79 7.85 1.00964 137.702 1.0077 69.0392 0.971934 68.9854
80 7.95 1.01071 143.116 1.00038 71.7207 0.979905 71.6068
81 8.05 1.00517 148.635 0.990791 74.4436 0.977384 74.2876
82 8.15 1.00381 154.285 0.989966 77.2324 0.981909 77.0481
83 8.25 1.00002 160.053 0.984372 80.0738 0.982863 79.8797
84 8.35 1.00031 165.963 0.984518 82.985 0.987785 82.7948
85 8.45 0.993978 171.977 0.98705 85.9741 0.994389 85.7999
86 8.55 0.9944 178.136 0.98448 89.0263 0.99794 88.8877
87 8.65 0.994805 184.444 0.983438 92.147 1.00175 92.0604
88 8.75 0.992373 190.882 0.985394 95.3465 1.00033 95.3022
89 8.85 0.994739 197.484 0.991451 98.6397 1.00987 98.65
90 8.95 0.994622 204.235 0.992932 102.013 1.00252 102.049
91 9.05 0.995995 211.148 0.994984 105.469 1.00773 105.543
92 9.15 0.995202 218.208 0.995672 109.004 1.00195 109.094
93 9.25 0.995486 225.426 0.999254 112.63 1.00471 112.733
94 9.35 0.996415 232.807 0.999822 116.337 1.00425 116.449
95 9.45 1.00063 240.379 1.00398 120.14 0.99518 120.21
96 9.55 1.00021 248.109 1.00382 124.023 0.998163 124.064
97 9.65 0.998751 255.99 1.00544 127.993 0.994422 127.984
98 9.75 0.999103 264.039 1.00396 132.041 0.998753 132.002
99 9.85 1.00213 272.278 1.00556 136.179 0.997083 136.097
100 9.95 1.00572 280.715 1.00273 140.389 1.00056 140.29
1510000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000390928 7.8125e-05 0.0154659 0.00154297 0 0
17 1.65 0.00697647 0.00166016 0.380788 0.0446387 0 0
18 1.75 0.0416038 0.0122461 1.41397 0.224688 0 0
19 1.85 0.161009 0.0580273 1.79693 0.480381 0 0
20 1.95 0.406204 0.186387 1.30675 0.686963 0 0
21 2.05 0.742045 0.445488 0.720288 0.812822 0 0
22 2.15 1.08525 0.862266 0.372368 0.884385 0 0
23 2.25 1.32278 1.41859 0.207644 0.928105 0 0
24 2.35 1.38667 2.05473 0.1353 0.959189 0 0
25 2.45 1.30614 2.70592 0.114472 0.987773 0.00109962 0.000273438
26 2.55 1.12378 3.31293 0.126834 1.02209 0.237634 0.064375
27 2.65 0.899555 3.83775 0.194884 1.07903 1.87769 0.611523
28 2.75 0.728874 4.29574 0.347314 1.18831 3.49217 1.70727
29 2.85 0.63414 4.72375 0.59657 1.38989 2.99397 2.71629
30 2.95 0.625224 5.17588 0.979767 1.74448 1.73879 3.34422
31 3.05 0.681617 5.70283 1.35562 2.26888 0.99077 3.72672
32 3.15 0.745949 6.31791 1.58256 2.92184 0.660372 3.99875
33 3.25 0.839538 7.05475 1.58971 3.61994 0.597082 4.26066
34 3.35 0.926732 7.91885 1.45582 4.29922 0.596879 4.53879
35 3.45 1.02354 8.931 1.31598 4.95046 0.64452 4.8573
36 3.55 1.11003 10.0931 1.18715 5.57253 0.701592 5.22445
37 3.65 1.16791 11.3857 1.089 6.17575 0.778292 5.65488
38 3.75 1.19443 12.7809 1.03337 6.77994 0.845823 6.14863
39 3.85 1.17801 14.2315 1.00758 7.40086 0.938165 6.72582
40 3.95 1.14679 15.7177 1.00739 8.05439 1.01527 7.38316
41 4.05 1.10568 17.2242 1.00643 8.7407 1.08482 8.12148
42 4.15 1.07711 18.7651 1.0172 9.46908 1.16227 8.95207
43 4.25 1.06308 20.3601 1.01582 10.2319 1.20071 9.85184
44 4.35 1.057 22.0216 1.01849 11.0332 1.23682 10.8229
45 4.45 1.05417 23.7556 1.01217 11.8664 1.26271 11.8601
46 4.55 1.05136 25.5637 0.99973 12.7269 1.24707 12.9311
47 4.65 1.04299 27.4371 0.995946 13.6221 1.21341 14.0195
48 4.75 1.03754 29.3817 1.00437 14.5642 1.17404 15.1184
49 4.85 1.01568 31.3663 1.01156 15.5534 1.10893 16.2005
50 4.95 0.999258 33.4002 1.0116 16.5838 1.06386 17.2821
51 5.05 0.981208 35.4789 1.01342 17.6582 1.00805 18.3486
52 5.15 0.97913 37.6359 1.01917 18.782 0.954137 19.3986
53 5.25 0.967854 39.8518 1.01176 19.9413 0.933528 20.4661
54 5.35 0.962372 42.1399 1.00956 21.1426 0.879546 21.5108
55 5.45 0.957262 44.5017 1.00491 22.3835 0.848695 22.5569
56 5.55 0.964491 46.9695 0.986268 23.6466 0.831296 23.6195
57 5.65 0.972052 49.5473 0.975431 24.9412 0.832103 24.722
58 5.75 0.974342 52.2234 0.963242 26.2653 0.83682 25.8701
59 5.85 0.981714 55.0143 0.957787 27.6281 0.858653 27.0896
60 5.95 0.981262 57.9001 0.946982 29.0219 0.883507 28.3877
61 6.05 0.984136 60.8924 0.94522 30.4604 0.920552 29.7862
62 6.15 0.985584 63.989 0.943304 31.9438 0.964382 31.2998
63 6.25 0.988606 67.1971 0.94891 33.485 0.993623 32.9104
64 6.35 0.984451 70.4948 0.954717 35.0857 1.03414 34.6408
65 6.45 0.987087 73.9062 0.966613 36.7577 1.05723 36.466
66 6.55 0.988571 77.4296 0.980933 38.5074 1.07442 38.3787
67 6.65 0.996645 81.0909 0.986359 40.321 1.083 40.3657
68 6.75 0.996035 84.8607 1.00189 42.2188 1.07416 42.3963
69 6.85 0.99836 88.752 1.01162 44.1922 1.07583 44.4909
70 6.95 0.999781 92.7638 1.02575 46.2521 1.0642 46.6239
71 7.05 1.00559 96.9156 1.02486 48.3699 1.05783 48.8054
72 7.15 1.00212 101.171 1.03339 50.5663 1.04243 51.0168
73 7.25 1.01146 105.587 1.03897 52.8366 1.02011 53.2414
74 7.35 1.01283 110.132 1.03498 55.1611 1.01562 55.518
75 7.45 1.01898 114.83 1.0335 57.5459 0.991529 57.8016
76 7.55 1.01712 119.646 1.02759 59.981 0.986553 60.135
77 7.65 1.0178 124.593 1.0222 62.468 0.978049 62.5098
78 7.75 1.01792 129.672 1.01696 65.0073 0.982271 64.9577
79 7.85 1.01694 134.877 1.01179 67.5993 0.985775 67.4781
80 7.95 1.01568 140.21 1.00563 70.2417 0.988644 70.0709
81 8.05 1.01485 145.673 1.00025 72.9364 0.987656 72.7264
82 8.15 1.00822 151.236 0.99802 75.6923 0.983128 75.436
83 8.25 1.00569 156.922 0.99314 78.5025 0.997712 78.2536
84 8.35 1.00543 162.745 0.992774 81.3802 1.00695 81.1666
85 8.45 0.998699 168.669 0.987958 84.3129 1.007 84.1498
86 8.55 0.999283 174.737 0.987602 87.3144 1.01136 87.2173
87 8.65 0.993841 180.914 0.987806 90.3872 1.01193 90.3591
88 8.75 0.993807 187.234 0.987988 93.5321 1.00736 93.5591
89 8.85 0.993104 193.695 0.99104 96.7591 1.01076 96.8441
90 8.95 0.990525 200.286 0.99232 100.064 1.00969 100.2
91 9.05 0.993453 207.045 0.993156 103.446 1.00757 103.624
92 9.15 0.993577 213.955 0.995793 106.912 1.00325 107.11
93 9.25 0.993738 221.018 1.00128 110.473 0.994896 110.642
94 9.35 0.996949 228.258 0.998953 114.104 0.995603 114.253
95 9.45 0.995338 235.641 1.00252 117.826 0.992407 117.931
96 9.55 0.996573 243.192 1.00032 121.619 0.991073 121.681
97 9.65 0.996322 250.899 0.999575 125.489 0.99125 125.512
98 9.75 0.999242 258.789 0.998982 129.438 0.986809 129.404
99 9.85 1.00173 266.863 1.00029 133.472 0.988223 133.382
100 9.95 1.00294 275.111 0.999084 137.585 0.991416 137.455
1520000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000110394 9.76562e-06 0 0
16 1.55 0.000779155 0.00015625 0.0154591 0.0015625 0 0
17 1.65 0.008585 0.00210938 0.37475 0.0441992 0 0
18 1.75 0.0442228 0.013418 1.37484 0.220107 0 0
19 1.85 0.167395 0.06125 1.79431 0.47668 0 0
20 1.95 0.407677 0.190664 1.30007 0.683193 0 0
21 2.05 0.738156 0.449629 0.726572 0.810732 0 0
22 2.15 1.07899 0.865957 0.380429 0.884199 0 0
23 2.25 1.30583 1.41773 0.205443 0.927646 0 0
24 2.35 1.39262 2.05967 0.142155 0.960449 0 0
25 2.45 1.31938 2.72068 0.118227 0.990088 0.00171871 0.000429688
26 2.55 1.10529 3.32051 0.136366 1.02714 0.241427 0.0658984
27 2.65 0.904141 3.85049 0.20395 1.08698 1.81964 0.598672
28 2.75 0.734653 4.31428 0.355608 1.19935 3.49798 1.7016
29 2.85 0.635484 4.74512 0.606801 1.40528 2.99072 2.71434
30 2.95 0.631901 5.20418 0.977652 1.76071 1.75421 3.3507
31 3.05 0.671314 5.72547 1.3722 2.29397 1.00379 3.74004
32 3.15 0.75141 6.34777 1.57092 2.94513 0.688435 4.02488
33 3.25 0.842993 7.09096 1.5844 3.64421 0.599199 4.28883
34 3.35 0.93564 7.96732 1.45528 4.32646 0.609955 4.57422
35 3.45 1.03447 8.995 1.31068 4.97812 0.649761 4.89676
36 3.55 1.10733 10.1597 1.18794 5.6035 0.721945 5.27613
37 3.65 1.17927 11.471 1.09103 6.21065 0.78178 5.71035
38 3.75 1.19778 12.8769 1.03238 6.81705 0.860774 6.21504
39 3.85 1.18236 14.3396 1.0204 7.44884 0.940015 6.7959
40 3.95 1.14627 15.8322 1.01288 8.10896 0.999798 7.44621
41 4.05 1.10111 17.3396 1.01221 8.80249 1.07601 8.18203
42 4.15 1.07401 18.8834 1.01443 9.53228 1.15359 9.01031
43 4.25 1.05127 20.4682 1.01099 10.295 1.19355 9.90906
44 4.35 1.05145 22.1288 1.01338 11.096 1.25137 10.8962
45 4.45 1.04901 23.8625 1.01088 11.9322 1.24759 11.9261
46 4.55 1.04438 25.667 0.996756 12.7941 1.23656 12.9933
47 4.65 1.04853 27.5591 0.996273 13.694 1.20195 14.0767
48 4.75 1.03353 29.5053 1.00278 14.639 1.15891 15.1667
49 4.85 1.0267 31.5209 1.00682 15.6283 1.11808 16.2631
50 4.95 1.00288 33.5717 1.01355 16.6656 1.06143 17.3472
51 5.05 0.983278 35.6645 1.01333 17.745 1.01127 18.4223
52 5.15 0.973597 37.8196 1.01686 18.8716 0.964449 19.4886
53 5.25 0.967211 40.0446 1.01559 20.0408 0.919845 20.5456
54 5.35 0.960703 42.3394 1.0074 21.2452 0.888177 21.6054
55 5.45 0.962357 44.725 1.00086 22.4869 0.864899 22.6764
56 5.55 0.96952 47.2173 0.989006 23.7594 0.830763 23.7434
57 5.65 0.965779 49.7904 0.978551 25.0641 0.844049 24.8666
58 5.75 0.973043 52.4754 0.963712 26.395 0.839338 26.0235
59 5.85 0.98232 55.281 0.955283 27.7606 0.865721 27.2587
60 5.95 0.985897 58.194 0.946218 29.1599 0.893566 28.5776
61 6.05 0.986385 61.2073 0.943544 30.6025 0.919187 29.9803
62 6.15 0.989493 64.3308 0.944719 32.0951 0.957888 31.4907
63 6.25 0.985671 67.5442 0.950969 33.6468 0.996121 33.1128
64 6.35 0.984729 70.8582 0.958838 35.2618 1.012 34.814
65 6.45 0.98943 74.2938 0.968839 36.9454 1.03795 36.6141
66 6.55 0.989178 77.8357 0.980741 38.7029 1.05421 38.4996
67 6.65 0.991072 81.4936 0.994136 40.5393 1.07641 40.4841
68 6.75 0.99694 85.2846 1.00298 42.4482 1.08489 42.5448
69 6.85 1.00268 89.2111 1.01468 44.4369 1.08183 44.6611
70 6.95 1.00749 93.2726 1.02058 46.4961 1.07682 46.8294
71 7.05 1.00305 97.4334 1.02775 48.6298 1.05972 49.0249
72 7.15 1.00789 101.734 1.03233 50.8342 1.04296 51.2477
73 7.25 1.01455 106.184 1.03082 53.0975 1.02965 53.5039
74 7.35 1.01267 110.75 1.03535 55.4337 1.01409 55.7877
75 7.45 1.01263 115.44 1.03229 57.827 0.999766 58.1011
76 7.55 1.01291 120.259 1.02768 60.2738 0.994934 60.4654
77 7.65 1.01392 125.211 1.02239 62.773 0.990699 62.8825
78 7.75 1.01251 130.287 1.02036 65.3328 0.974309 65.3222
79 7.85 1.01237 135.493 1.008 67.9273 0.983286 67.8482
80 7.95 1.01015 140.822 1.00684 70.5852 0.98351 70.4396
81 8.05 1.01194 146.295 0.998322 73.2875 0.986453 73.1045
82 8.15 1.00891 151.887 0.997719 76.0557 0.990945 75.8484
83 8.25 1.00522 157.597 0.992005 78.8759 0.999045 78.6831
84 8.35 1.0057 163.45 0.988664 81.7551 0.996189 81.5784
85 8.45 1.0004 169.411 0.985722 84.6951 1.00079 84.5576
86 8.55 0.999561 175.509 0.991311 87.722 1.00518 87.6208
87 8.65 0.997306 181.737 0.986888 90.8063 1.0092 90.7686
88 8.75 0.993574 188.085 0.989279 93.97 1.01159 93.9972
89 8.85 0.99427 194.584 0.987732 97.2014 1.00548 97.2802
90 8.95 0.996015 201.243 0.993024 100.524 1.00522 100.637
91 9.05 0.995428 208.047 0.994352 103.926 1.00501 104.068
92 9.15 0.995679 215.005 0.997069 107.412 0.997785 107.551
93 9.25 0.99241 222.091 0.997236 110.976 1.00254 111.127
94 9.35 0.995733 229.356 1.00104 114.632 0.998955 114.767
95 9.45 0.99725 236.789 1.00039 118.363 0.989531 118.451
96 9.55 0.99832 244.388 1.00245 122.182 0.989727 122.215
97 9.65 1.00097 252.167 1.00277 126.083 0.991282 126.063
98 9.75 0.996741 260.075 1.00455 130.072 1.00157 130.032
99 9.85 0.999083 268.165 1.00112 134.129 0.987065 134.024
100 9.95 1.00152 276.44 1.00015 138.265 0.996645 138.138
1530000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000112242 9.76563e-06 0 0
16 1.55 0.000388491 7.8125e-05 0.015737 0.0015918 0 0
17 1.65 0.00831441 0.00197266 0.367519 0.0434668 0 0
18 1.75 0.0434621 0.0131055 1.36552 0.218467 0 0
19 1.85 0.176804 0.0637109 1.75352 0.469609 0 0
20 1.95 0.41522 0.195742 1.28442 0.673965 0 0
21 2.05 0.737467 0.454883 0.734469 0.803115 0 0
22 2.15 1.06778 0.867578 0.390623 0.878662 0 0
23 2.25 1.31283 1.42328 0.21976 0.925205 0 0
24 2.35 1.36748 2.05455 0.14178 0.957969 0 0
25 2.45 1.29285 2.70328 0.120755 0.988301 0.00296851 0.000742188
26 2.55 1.11163 3.3076 0.14028 1.02647 0.228105 0.0626953
27 2.65 0.917675 3.84631 0.218602 1.09072 1.81982 0.596367
28 2.75 0.752187 4.32191 0.371493 1.20831 3.43731 1.68191
29 2.85 0.662319 4.77172 0.619464 1.41889 2.94038 2.67926
30 2.95 0.650227 5.2448 0.989904 1.77936 1.77596 3.32457
31 3.05 0.692629 5.78354 1.37203 2.31344 1.02299 3.72195
32 3.15 0.76581 6.41883 1.5859 2.97188 0.726391 4.02293
33 3.25 0.838267 7.15918 1.58324 3.67157 0.630431 4.30109
34 3.35 0.930934 8.03266 1.45134 4.35304 0.641328 4.60172
35 3.45 1.02757 9.0552 1.32069 5.01076 0.686671 4.94316
36 3.55 1.10902 10.2237 1.19064 5.63856 0.737701 5.33145
37 3.65 1.16709 11.5236 1.10025 6.25188 0.808536 5.78129
38 3.75 1.19601 12.9297 1.03655 6.86183 0.872085 6.29344
39 3.85 1.18135 14.3934 1.0114 7.4891 0.942082 6.87656
40 3.95 1.14417 15.8858 0.996877 8.13991 1.00783 7.53336
41 4.05 1.09776 17.391 1.0008 8.82676 1.08656 8.27766
42 4.15 1.06526 18.9247 1.00331 9.54979 1.13866 9.09652
43 4.25 1.04422 20.5015 1.01816 10.3192 1.19307 9.99648
44 4.35 1.03862 22.1445 1.00849 11.1177 1.21572 10.9571
45 4.45 1.04136 23.8684 1.0059 11.9511 1.21505 11.9617
46 4.55 1.04146 25.6709 0.995523 12.8134 1.2045 13.003
47 4.65 1.04155 27.5536 0.995558 13.714 1.18214 14.0703
48 4.75 1.02895 29.4944 0.993736 14.6521 1.13703 15.1416
49 4.85 1.01785 31.496 0.997735 15.634 1.09898 16.2209
50 4.95 1.00383 33.5522 1.00252 16.6618 1.04151 17.2864
51 5.05 0.990306 35.6634 1.00123 17.73 1.00176 18.3531
52 5.15 0.977356 37.8304 1.01125 18.8522 0.957277 19.4132
53 5.25 0.969428 40.0639 1.01134 20.0184 0.919162 20.4711
54 5.35 0.960984 42.3632 1.00304 21.2195 0.897781 21.5441
55 5.45 0.959016 44.7443 0.998779 22.4607 0.858637 22.609
56 5.55 0.967814 47.2365 0.989781 23.7362 0.851334 23.704
57 5.65 0.975234 49.8389 0.979123 25.044 0.841628 24.8259
58 5.75 0.972742 52.5274 0.9708 26.3868 0.849987 25.9994
