# Time-averaged data for fix avgrdf
# TimeStep Number-of-rows
# Row c_h2oRDF[1] c_h2oRDF[2] c_h2oRDF[3] c_h2oRDF[4] c_h2oRDF[5] c_h2oRDF[6] c_h2oRDF[7]
10000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
87 8.65 0.996147 182.267 0.990215 91.0615 1.01626 91.085
88 8.75 0.993804 188.632 0.989617 94.2339 1.011 94.3196
89 8.85 0.991798 195.131 0.990748 97.483 1.00619 97.6128
90 8.95 0.994891 201.798 0.993878 100.816 1.00825 100.988
91 9.05 0.992619 208.599 0.995144 104.229 1.00431 104.425
92 9.15 0.99138 215.543 0.995575 107.719 0.991595 107.894
93 9.25 0.991167 222.638 0.994897 111.283 0.99387 111.448
94 9.35 0.992908 229.9 0.99879 114.939 0.989637 115.063
95 9.45 0.993778 237.324 0.999167 118.675 0.991202 118.763
96 9.55 0.995506 244.92 0.999446 122.492 0.98519 122.517
97 9.65 0.997589 252.692 0.997507 126.381 0.982314 126.34
98 9.75 0.999608 260.641 0.999835 130.361 0.987227 130.262
99 9.85 0.999529 268.754 0.997434 134.413 0.988067 134.268
100 9.95 0.998757 277.026 0.99694 138.546 0.9894 138.361
50000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 9.63538e-05 1.95313e-05 0.0124525 0.00126953 0 0
17 1.65 0.00533253 0.00125 0.37447 0.0445313 0 0
18 1.75 0.0410799 0.0119141 1.45824 0.234014 0 0
19 1.85 0.156368 0.0572852 1.86516 0.504854 0 0
20 1.95 0.4206 0.192891 1.30116 0.714775 0 0
21 2.05 0.767582 0.466348 0.687387 0.837334 0 0
22 2.15 1.11 0.901328 0.340297 0.904053 0 0
23 2.25 1.34013 1.47648 0.181664 0.943066 0 0
24 2.35 1.40087 2.13227 0.116243 0.970293 0 0
25 2.45 1.31061 2.79904 0.0992736 0.995576 0.00245742 0.000625
26 2.55 1.10289 3.40691 0.118269 1.0282 0.214363 0.0596484
27 2.65 0.879643 3.93053 0.188087 1.08427 1.88532 0.620234
28 2.75 0.701404 4.38016 0.340699 1.1936 3.6171 1.77844
29 2.85 0.618042 4.80574 0.604219 1.40187 3.01633 2.81574
30 2.95 0.619836 5.26303 0.992398 1.76829 1.68281 3.43578
31 3.05 0.664091 5.78676 1.39028 2.317 0.91706 3.79699
32 3.15 0.749305 6.41709 1.61205 2.99561 0.627757 4.06078
33 3.25 0.83317 7.16312 1.60359 3.71418 0.558738 4.3107
34 3.35 0.932902 8.05059 1.46723 4.41271 0.59912 4.59547
35 3.45 1.04005 9.09992 1.30215 5.07021 0.655191 4.9257
36 3.55 1.11563 10.2918 1.17497 5.69839 0.721312 5.31066
37 3.65 1.18148 11.626 1.08782 6.31326 0.786668 5.75449
38 3.75 1.21373 13.0727 1.02926 6.92732 0.863454 6.26863
39 3.85 1.19684 14.5764 1.00892 7.56178 0.96283 6.87301
40 3.95 1.15132 16.0989 1.01654 8.23465 1.054 7.56945
41 4.05 1.11601 17.6505 1.01494 8.9409 1.10534 8.33711
42 4.15 1.07443 19.2189 1.02038 9.68636 1.18846 9.20371
43 4.25 1.05313 20.8312 1.0217 10.4692 1.20748 10.1271
44 4.35 1.05052 22.5162 1.02009 11.2881 1.24933 11.1279
45 4.45 1.05357 24.2847 1.01048 12.1369 1.26085 12.185
46 4.55 1.04661 26.1213 1.00349 13.0181 1.24687 13.2779
47 4.65 1.04745 28.0408 1.00389 13.939 1.20932 14.3848
48 4.75 1.03426 30.0186 1.01173 14.9073 1.15236 15.4855
49 4.85 1.02273 32.0577 1.00882 15.9139 1.11379 16.5947
50 4.95 0.995977 34.126 1.00676 16.9603 1.05859 17.6927
51 5.05 0.988676 36.263 1.01327 18.0565 1.003 18.7755
52 5.15 0.978625 38.463 1.01201 19.195 0.943672 19.835
53 5.25 0.963851 40.7147 1.01469 20.3814 0.905585 20.8917
54 5.35 0.956006 43.0339 1.00355 21.5999 0.859667 21.9334
55 5.45 0.960425 45.4519 0.996829 22.8558 0.839011 22.9884
56 5.55 0.96339 47.9671 0.981944 24.1389 0.830309 24.0713
57 5.65 0.968621 50.5878 0.973917 25.4577 0.818931 25.1782
58 5.75 0.970743 53.3082 0.959297 26.8032 0.832505 26.3435
59 5.85 0.976034 56.1393 0.94841 28.18 0.86199 27.5926
60 5.95 0.98312 59.0895 0.942767 29.5959 0.889552 28.9259
61 6.05 0.982152 62.1364 0.940652 31.0566 0.932307 30.3708
62 6.15 0.986457 65.2987 0.938991 32.5632 0.970239 31.9247
63 6.25 0.985621 68.5621 0.943556 34.1268 0.985072 33.5539
64 6.35 0.985901 71.9317 0.957487 35.7646 1.03043 35.3132
65 6.45 0.985339 75.4063 0.968179 37.4734 1.05917 37.1789
66 6.55 0.987608 78.9978 0.982693 39.2619 1.07283 39.1279
67 6.65 0.989386 82.7064 0.997538 41.1333 1.0784 41.147
68 6.75 0.994613 86.5476 1.00722 43.0801 1.08743 43.2448
69 6.85 1.00014 90.5253 1.01447 45.0995 1.07638 45.3831
70 6.95 1.0027 94.6304 1.02644 47.2028 1.07175 47.5748
71 7.05 1.0091 98.8814 1.03154 49.3777 1.06254 49.8107
72 7.15 1.01026 103.259 1.03178 51.6154 1.03992 52.0615
73 7.25 1.01347 107.774 1.03523 53.9237 1.02277 54.3376
74 7.35 1.01678 112.43 1.03674 56.2995 1.01365 56.6561
75 7.45 1.01879 117.222 1.03481 58.7359 1.00194 59.0104
76 7.55 1.0167 122.135 1.03082 61.2285 0.990682 61.4011
77 7.65 1.01858 127.187 1.02485 63.7727 0.98753 63.8477
78 7.75 1.01715 132.365 1.02278 66.3785 0.989068 66.3629
79 7.85 1.01974 137.691 1.01412 69.0294 0.9915 68.9496
80 7.95 1.01804 143.145 1.0071 71.7294 0.980544 71.5733
81 8.05 1.01127 148.699 1.00151 74.4824 0.987922 74.2836
82 8.15 1.01053 154.388 0.996056 77.2889 0.997048 77.0873
83 8.25 1.00737 160.199 0.993105 80.1562 0.993382 79.9496
84 8.35 1.00383 166.131 0.990701 83.0863 1.00013 82.9017
85 8.45 0.999396 172.179 0.991238 86.0886 1.00496 85.9395
86 8.55 0.998759 178.368 0.987604 89.1513 1.00378 89.0464
87 8.65 0.998132 184.698 0.987669 92.2861 1.00551 92.2318
88 8.75 0.991923 191.134 0.985681 95.4874 1.00623 95.4934
89 8.85 0.989106 197.701 0.988179 98.7706 1.01201 98.8495
90 8.95 0.987279 204.404 0.985498 102.119 0.999732 102.24
91 9.05 0.990637 211.281 0.992918 105.569 1.00879 105.738
92 9.15 0.989059 218.299 0.993202 109.096 1.0037 109.296
93 9.25 0.991763 225.492 0.997429 112.717 0.992279 112.891
94 9.35 0.99363 232.854 0.994513 116.405 0.98935 116.552
95 9.45 0.995858 240.392 0.997315 120.183 0.988133 120.288
96 9.55 0.995497 248.087 0.997627 124.043 0.984252 124.089
97 9.65 0.994329 255.936 0.996365 127.979 0.981092 127.957
98 9.75 0.998418 263.98 0.99977 132.011 0.984187 131.918
99 9.85 1.00017 272.205 0.995134 136.107 0.986744 135.971
100 9.95 0.999872 280.595 0.997787 140.297 0.996644 140.149
60000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 9.5905e-05 1.95313e-05 0.015209 0.0015332 0 0
17 1.65 0.00487848 0.00113281 0.379831 0.0449121 0 0
18 1.75 0.0384967 0.0110156 1.50646 0.238447 0 0
19 1.85 0.157524 0.0562109 1.88514 0.509062 0 0
20 1.95 0.407645 0.186133 1.31952 0.719512 0 0
21 2.05 0.770951 0.457695 0.695895 0.842158 0 0
22 2.15 1.13692 0.898145 0.339326 0.907939 0 0
23 2.25 1.37723 1.48244 0.177155 0.945547 0 0
24 2.35 1.42962 2.14404 0.11117 0.971299 0 0
25 2.45 1.31427 2.80508 0.0932629 0.994775 0.00217798 0.000546875
26 2.55 1.09846 3.40357 0.109225 1.02457 0.214399 0.0589063
27 2.65 0.868453 3.91461 0.175019 1.07613 1.92022 0.623398
28 2.75 0.685841 4.34924 0.325103 1.17926 3.69343 1.79254
29 2.85 0.604167 4.76045 0.586169 1.37897 3.0542 2.83094
30 2.95 0.605869 5.20229 0.976971 1.73558 1.70019 3.4502
31 3.05 0.647005 5.70664 1.3994 2.28156 0.892759 3.79777
32 3.15 0.731037 6.31451 1.62315 2.95704 0.601728 4.0477
33 3.25 0.820526 7.04084 1.60324 3.66724 0.53126 4.28262
34 3.35 0.92049 7.90646 1.45369 4.35141 0.536618 4.53473
35 3.45 1.034 8.93777 1.29281 4.99674 0.610901 4.8391
36 3.55 1.11572 10.1161 1.16897 5.61457 0.679636 5.19766
37 3.65 1.18472 11.4387 1.07332 6.21425 0.768292 5.62609
38 3.75 1.21102 12.8657 1.02964 6.82147 0.847172 6.1248
39 3.85 1.19349 14.3481 0.998577 7.44224 0.933853 6.70422
40 3.95 1.14719 15.8479 1.00389 8.0991 1.02146 7.37137
41 4.05 1.11731 17.3836 1.01258 8.79567 1.10455 8.12969
42 4.15 1.07245 18.9313 1.01795 9.53091 1.18278 8.98227
43 4.25 1.06106 20.5372 1.01939 10.3031 1.25891 9.93402
44 4.35 1.05651 22.2124 1.01606 11.1094 1.27526 10.944
45 4.45 1.05099 23.9563 1.01618 11.9533 1.27633 12.0018
46 4.55 1.05149 25.7803 1.01216 12.8321 1.27394 13.1057
47 4.65 1.04905 27.6808 1.01125 13.7491 1.23093 14.2197
48 4.75 1.03504 29.6376 1.00747 14.7023 1.18323 15.337
49 4.85 1.01855 31.6451 1.01172 15.7003 1.11334 16.433
50 4.95 1.00327 33.7049 1.01893 16.7473 1.04951 17.5093
51 5.05 0.987315 35.8146 1.01887 17.8369 0.998397 18.575
52 5.15 0.975674 37.9829 1.02636 18.9785 0.949755 19.6293
53 5.25 0.971567 40.2267 1.02392 20.162 0.905462 20.6738
54 5.35 0.96334 42.5371 1.00968 21.3739 0.870792 21.717
55 5.45 0.966816 44.9434 1.00019 22.6198 0.843718 22.7659
56 5.55 0.969185 47.4448 0.98827 23.8963 0.828943 23.8345
57 5.65 0.972522 50.046 0.974862 25.2014 0.819342 24.9293
58 5.75 0.972235 52.7395 0.960183 26.5327 0.831148 26.0795
59 5.85 0.98017 55.5501 0.949423 27.8952 0.855391 27.3047
60 5.95 0.983903 58.4688 0.943127 29.2954 0.887739 28.6201
61 6.05 0.984482 61.4883 0.93883 30.7365 0.931686 30.0475
62 6.15 0.980523 64.5957 0.939584 32.2268 0.957279 31.5629
63 6.25 0.981988 67.8099 0.942339 33.7706 0.998379 33.1953
64 6.35 0.983112 71.1314 0.950055 35.3771 1.01779 34.9129
65 6.45 0.983386 74.5594 0.962607 37.0566 1.05958 36.758
66 6.55 0.982196 78.0901 0.969791 38.8014 1.07379 38.6862
67 6.65 0.98534 81.7412 0.985192 40.6286 1.07886 40.683
68 6.75 0.990652 85.5231 0.999669 42.5387 1.07595 42.7349
69 6.85 0.996007 89.4391 1.01365 44.5333 1.07278 44.8418
70 6.95 0.996635 93.4729 1.02686 46.6133 1.07619 47.0175
71 7.05 1.00337 97.6516 1.03001 48.7602 1.05639 49.2149
72 7.15 1.01273 101.99 1.03685 50.9831 1.03638 51.4325
73 7.25 1.01263 106.45 1.03664 53.2681 1.02991 53.6983
74 7.35 1.02049 111.069 1.04035 55.625 1.00136 55.9625
75 7.45 1.01861 115.806 1.03549 58.0351 0.992586 58.2683
76 7.55 1.02209 120.688 1.0315 60.5008 0.98336 60.6144
77 7.65 1.02027 125.691 1.02785 63.0234 0.984028 63.0245
78 7.75 1.02171 130.833 1.0225 65.5988 0.983134 65.4959
79 7.85 1.01957 136.097 1.01547 68.223 0.988491 68.0454
80 7.95 1.02171 141.508 1.00932 70.8981 0.994719 70.6767
81 8.05 1.01494 147.019 1.00201 73.6211 0.999491 73.3876
82 8.15 1.01049 152.642 0.998133 76.4014 0.999992 76.1675
83 8.25 1.00757 158.389 0.994792 79.2408 1.0076 79.0379
84 8.35 1.0047 164.258 0.992294 82.1421 1.01139 81.9893
85 8.45 1.00262 170.256 0.992098 85.1128 1.01114 85.0113
86 8.55 1.00083 176.386 0.991437 88.1522 1.01271 88.1098
87 8.65 0.997722 182.642 0.98957 91.2571 1.01657 91.2932
88 8.75 0.996221 189.033 0.990573 94.4376 1.01123 94.5335
89 8.85 0.991583 195.54 0.991832 97.6953 1.01387 97.8571
90 8.95 0.990284 202.187 0.993589 101.033 1.00117 101.214
91 9.05 0.990668 208.985 0.991825 104.439 0.996535 104.63
92 9.15 0.98984 215.929 0.992111 107.923 0.992444 108.107
93 9.25 0.989633 223.024 0.993782 111.489 0.996107 111.674
94 9.35 0.989439 230.272 0.994124 115.133 0.985671 115.281
95 9.45 0.992397 237.697 0.996913 118.866 0.983611 118.957
96 9.55 0.989761 245.261 0.993831 122.668 0.984498 122.715
97 9.65 0.994332 253.02 0.996917 126.561 0.971442 126.502
98 9.75 0.997206 260.963 0.995595 130.53 0.98523 130.422
99 9.85 0.998897 269.083 0.993834 134.573 0.980625 134.404
100 9.95 1.00196 277.395 0.99423 138.701 0.986835 138.493
70000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0 0 0 0
16 1.55 0.000292943 5.85937e-05 0.0139299 0.00139648 0 0
17 1.65 0.00516594 0.00123047 0.394528 0.0462109 0 0
18 1.75 0.0334235 0.00976562 1.54115 0.243096 0 0
19 1.85 0.149392 0.0523828 1.9304 0.518691 0 0
20 1.95 0.40475 0.180664 1.32925 0.729512 0 0
21 2.05 0.777688 0.453047 0.688587 0.850195 0 0
22 2.15 1.14482 0.894121 0.330397 0.913887 0 0
23 2.25 1.40119 1.48527 0.172526 0.950313 0 0
24 2.35 1.45756 2.15607 0.098765 0.973057 0 0
25 2.45 1.33444 2.82355 0.0847216 0.994268 0.000313832 7.8125e-05
26 2.55 1.11312 3.42672 0.101648 1.02184 0.213265 0.0578125
27 2.65 0.851417 3.92494 0.167641 1.07095 1.96343 0.631797
28 2.75 0.672364 4.34867 0.311561 1.16923 3.79765 1.82734
29 2.85 0.593893 4.75064 0.575897 1.36436 3.06301 2.86293
30 2.95 0.587069 5.17643 0.981144 1.72049 1.67101 3.46816
31 3.05 0.638271 5.67123 1.40235 2.2646 0.871747 3.80566
32 3.15 0.724771 6.27053 1.62585 2.93742 0.565596 4.0393
33 3.25 0.819834 6.99217 1.61488 3.64881 0.504082 4.26094
34 3.35 0.931316 7.86314 1.45845 4.33145 0.530868 4.50895
35 3.45 1.02806 8.88279 1.30447 4.97896 0.593556 4.80301
36 3.55 1.1151 10.0538 1.16818 5.59295 0.673964 5.15656
37 3.65 1.17809 11.3617 1.06942 6.18715 0.754799 5.5752
38 3.75 1.20245 12.7708 1.02224 6.78665 0.83907 6.06637
39 3.85 1.20002 14.2529 0.995638 7.40213 0.913619 6.63004
40 3.95 1.15346 15.7526 1.00443 8.05569 1.02111 7.2932
41 4.05 1.11235 17.2729 1.01021 8.74675 1.11853 8.05687
42 4.15 1.07556 18.8165 1.01007 9.47224 1.17506 8.89926
43 4.25 1.0635 20.4172 1.01037 10.2333 1.25479 9.84262
44 4.35 1.06149 22.0908 1.02045 11.0386 1.28653 10.8559
45 4.45 1.05751 23.8357 1.01708 11.8786 1.28492 11.9149
46 4.55 1.05788 25.6606 1.01245 12.7527 1.27747 13.0157
47 4.65 1.04974 27.552 1.00565 13.6595 1.22493 14.118
48 4.75 1.0313 29.4909 1.00916 14.6091 1.18739 15.2331
49 4.85 1.02355 31.497 1.01516 15.6049 1.14373 16.3529
50 4.95 1.00786 33.5548 1.02458 16.6518 1.08116 17.4554
51 5.05 0.991201 35.6611 1.02917 17.7464 1.0162 18.5339
52 5.15 0.977891 37.8222 1.03347 18.8895 0.958266 19.5918
53 5.25 0.963116 40.0342 1.02296 20.0653 0.9148 20.6412
54 5.35 0.969172 42.3456 1.0171 21.2794 0.86601 21.6729
55 5.45 0.961402 44.725 1.00841 22.5285 0.850152 22.7239
56 5.55 0.965841 47.204 0.990545 23.8009 0.815953 23.77
57 5.65 0.971616 49.7885 0.979306 25.1046 0.796468 24.8283
58 5.75 0.974748 52.4739 0.962517 26.4318 0.817857 25.9538
59 5.85 0.976083 55.2573 0.950036 27.7876 0.842989 27.1546
60 5.95 0.982404 58.1553 0.935452 29.1688 0.880069 28.4514
61 6.05 0.987216 61.1662 0.932665 30.5924 0.908662 29.8358
62 6.15 0.980805 64.2573 0.93459 32.0666 0.960551 31.3479
63 6.25 0.982056 67.4538 0.937027 33.5931 0.999757 32.9734
64 6.35 0.982779 70.7559 0.942915 35.1787 1.02165 34.6882
65 6.45 0.974599 74.1344 0.953712 36.8334 1.04993 36.5063
66 6.55 0.982294 77.6459 0.970993 38.5707 1.0752 38.4263
67 6.65 0.985546 81.2775 0.981229 40.3803 1.08576 40.4249
68 6.75 0.99086 85.0394 0.994209 42.2694 1.09169 42.4952
69 6.85 0.993567 88.9241 1.0117 44.2492 1.08935 44.6226
70 6.95 0.999144 92.9454 1.02048 46.3048 1.07255 46.7789
71 7.05 1.00368 97.1021 1.03166 48.4432 1.05182 48.9548
72 7.15 1.00948 101.402 1.03962 50.6597 1.03331 51.1534
73 7.25 1.01347 105.841 1.04095 52.9415 1.02053 53.386
74 7.35 1.01933 110.43 1.04519 55.2961 1.00826 55.6531
75 7.45 1.01925 115.143 1.04074 57.705 0.995597 57.9529
76 7.55 1.02119 119.994 1.03613 60.168 0.986485 60.2934
77 7.65 1.01801 124.958 1.03022 62.6823 0.984819 62.6921
78 7.75 1.02026 130.064 1.02206 65.2424 0.981477 65.1458
79 7.85 1.01708 135.286 1.0153 67.8516 0.982959 67.6668
80 7.95 1.0165 140.639 1.01014 70.514 0.990704 70.2729
81 8.05 1.01309 146.11 1.00333 73.2254 0.98985 72.9427
82 8.15 1.01241 151.713 0.993124 75.9763 1.00206 75.7131
83 8.25 1.00742 157.426 0.991797 78.7914 1.00048 78.5472
84 8.35 1.00576 163.269 0.986926 81.661 1.00812 81.4728
85 8.45 1.00328 169.238 0.986889 84.5997 1.0137 84.4853
86 8.55 0.998252 175.319 0.986301 87.6065 1.01763 87.5817
87 8.65 0.998006 181.541 0.985213 90.6807 1.01382 90.7389
88 8.75 0.995103 187.889 0.988265 93.8362 1.00672 93.947
89 8.85 0.995602 194.387 0.992879 97.0792 1.01049 97.2411
90 8.95 0.993841 201.02 0.992599 100.395 1.00514 100.592
91 9.05 0.991368 207.786 0.99264 103.785 1.00352 104.013
92 9.15 0.991866 214.705 1.00106 107.281 0.996102 107.484
93 9.25 0.993613 221.789 0.999313 110.846 0.993056 111.021
94 9.35 0.99337 229.025 0.999907 114.492 0.986412 114.61
95 9.45 0.993765 236.42 0.998378 118.21 0.98336 118.265
96 9.55 0.99726 243.998 1.00149 122.019 0.982975 121.996
97 9.65 0.997864 251.741 0.998712 125.897 0.982595 125.805
98 9.75 0.998281 259.649 0.996899 129.85 0.99112 129.726
99 9.85 0.996439 267.704 0.998626 133.89 0.993935 133.74
100 9.95 0.994911 275.911 0.993129 137.99 0.989848 137.819
80000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
13 1.25 0 0 0 0 0 0
14 1.35 0 0 0 0 0 0
15 1.45 0 0 0.000110241 9.76563e-06 0 0
16 1.55 0.000579313 0.000117187 0.012331 0.00125 0 0
17 1.65 0.00754444 0.00183594 0.377562 0.0443066 0 0
18 1.75 0.0346554 0.0107227 1.51582 0.23873 0 0
19 1.85 0.154956 0.0550977 1.92803 0.515068 0 0
20 1.95 0.409731 0.185488 1.34421 0.729102 0 0
21 2.05 0.769354 0.456055 0.690346 0.850566 0 0
22 2.15 1.14609 0.899316 0.322043 0.912881 0 0
23 2.25 1.37115 1.48014 0.173267 0.949609 0 0
24 2.35 1.44635 2.14834 0.105364 0.973975 0 0
25 2.45 1.3206 2.8115 0.0863656 0.995684 0.00187257 0.00046875
26 2.55 1.11398 3.41746 0.10064 1.0231 0.213033 0.0583594
27 2.65 0.872954 3.93037 0.164931 1.0716 1.92039 0.621992
28 2.75 0.681136 4.36129 0.320363 1.17307 3.77581 1.81535
29 2.85 0.598803 4.7682 0.579411 1.37018 3.0872 2.8632
30 2.95 0.592186 5.19939 0.97973 1.72725 1.66934 3.47023
31 3.05 0.641654 5.69885 1.39627 2.27113 0.858541 3.80398
32 3.15 0.724829 6.30064 1.62663 2.94695 0.576659 4.04312
33 3.25 0.821494 7.02674 1.61947 3.6632 0.519316 4.27238
34 3.35 0.932822 7.90266 1.47625 4.35691 0.531313 4.52164
35 3.45 1.03443 8.93271 1.30242 5.00602 0.593944 4.81715
36 3.55 1.12628 10.1202 1.16836 5.62254 0.680581 5.17566
37 3.65 1.19767 11.4551 1.07439 6.22187 0.761989 5.59996
38 3.75 1.21645 12.8862 1.02931 6.82797 0.862614 6.10687
39 3.85 1.19972 14.3739 1.00428 7.45129 0.930785 6.68352
40 3.95 1.15858 15.8862 1.00507 8.1079 1.03232 7.3566
41 4.05 1.10593 17.4039 1.01209 8.80299 1.13789 8.13664
42 4.15 1.07051 18.9464 1.02258 9.54041 1.19743 8.99848
43 4.25 1.06032 20.5487 1.02269 10.3139 1.24917 9.94141
44 4.35 1.05238 22.2146 1.02059 11.1225 1.27662 10.951
45 4.45 1.05572 23.9635 1.01411 11.9633 1.28078 12.0107
46 4.55 1.05369 25.7886 1.00907 12.838 1.27446 13.1132
47 4.65 1.05283 27.6931 1.00859 13.7512 1.24741 14.2402
48 4.75 1.0378 29.652 1.0093 14.7046 1.17254 15.3457
49 4.85 1.02196 31.6631 1.01385 15.7032 1.12448 16.451
50 4.95 0.998425 33.7096 1.01767 16.7473 1.06921 17.5457
51 5.05 0.98947 35.8206 1.02267 17.8392 1.01501 18.6274
52 5.15 0.976136 37.9865 1.02719 18.9799 0.947329 19.6773
53 5.25 0.964941 40.2114 1.02182 20.159 0.9147 20.7307
54 5.35 0.956703 42.5021 1.011 21.3706 0.862521 21.7624
55 5.45 0.958416 44.8836 0.998436 22.6123 0.83086 22.7936
56 5.55 0.963561 47.3665 0.987249 23.8856 0.808123 23.8339
57 5.65 0.970692 49.9589 0.969904 25.1819 0.801263 24.9028
58 5.75 0.972332 52.6483 0.950852 26.4982 0.809178 26.0207
59 5.85 0.979515 55.4526 0.935129 27.8381 0.827203 27.2038
60 5.95 0.978794 58.3515 0.934982 29.2239 0.867586 28.4873
61 6.05 0.984899 61.3673 0.93017 30.6494 0.911252 29.8813
62 6.15 0.982211 64.4753 0.927432 32.1181 0.951473 31.3852
63 6.25 0.981181 67.6817 0.938634 33.6533 0.994371 33.0084
64 6.35 0.972709 70.9629 0.948914 35.2554 1.02464 34.735
65 6.45 0.978703 74.3692 0.96141 36.9301 1.05611 36.571
66 6.55 0.979605 77.8851 0.976759 38.6848 1.08534 38.5167
67 6.65 0.98603 81.533 0.990977 40.5198 1.08681 40.525
68 6.75 0.990871 85.3099 1.00423 42.4355 1.10509 42.6289
69 6.85 1.00105 89.2393 1.01799 44.4356 1.09593 44.7778
70 6.95 1.00506 93.3007 1.02884 46.5163 1.08221 46.9621
71 7.05 1.00806 97.4922 1.03758 48.6756 1.06345 49.1711
72 7.15 1.01262 101.823 1.04189 50.9057 1.04778 51.4094
73 7.25 1.01688 106.295 1.04431 53.204 1.03581 53.6844
74 7.35 1.01921 110.901 1.04762 55.5736 1.01125 55.9675
75 7.45 1.02363 115.654 1.04319 57.9977 0.996317 58.2784
76 7.55 1.02142 120.525 1.03686 60.4724 0.98835 60.6327
77 7.65 1.02387 125.537 1.02983 62.9957 0.987879 63.0486
78 7.75 1.02462 130.686 1.01656 65.5522 0.985821 65.5229
79 7.85 1.02031 135.946 1.01421 68.169 0.987183 68.065
80 7.95 1.01882 141.332 1.00369 70.8251 0.97937 70.6515
81 8.05 1.01462 146.833 1.00007 73.5385 0.98594 73.3213
82 8.15 1.01003 152.445 0.991746 76.2967 0.995836 76.0854
83 8.25 1.00397 158.162 0.988838 79.1146 0.993423 78.9109
84 8.35 1.00393 164.018 0.987439 81.9972 0.995157 81.8102
85 8.45 0.995179 169.962 0.988088 84.9512 1.00137 84.7981
86 8.55 0.994712 176.045 0.984019 87.9629 1.00304 87.8621
87 8.65 0.99061 182.246 0.990806 91.0669 1.00625 91.0084
88 8.75 0.991309 188.595 0.988506 94.2357 1.00743 94.2316
89 8.85 0.993528 195.105 0.988978 97.4788 1.00903 97.5342
90 8.95 0.986889 201.718 0.988466 100.794 1.00593 100.901
91 9.05 0.990123 208.502 0.988644 104.184 1.0053 104.342
92 9.15 0.994525 215.468 0.990823 107.658 0.99799 107.833
93 9.25 0.992499 222.572 0.994553 111.22 0.994641 111.39
94 9.35 0.992787 229.833 0.998331 114.875 0.991274 115.011
95 9.45 0.99373 237.256 0.998257 118.607 0.995433 118.726
96 9.55 0.994127 244.841 0.998222 122.419 0.987323 122.488
97 9.65 0.996539 252.605 0.997365 126.308 0.986983 126.329
98 9.75 0.997821 260.54 0.998674 130.282 0.986613 130.248
99 9.85 0.999955 268.656 1.00021 134.345 0.987132 134.25
100 9.95 1.00099 276.947 0.99883 138.486 0.988647 138.34
90000 100
1 0.05 0 0 0 0 0 0
2 0.15 0 0 0 0 0 0
3 0.25 0 0 0 0 0 0
4 0.35 0 0 0 0 0 0
5 0.45 0 0 0 0 0 0
6 0.55 0 0 0 0 0 0
7 0.65 0 0 0 0 0 0
8 0.75 0 0 0 0 0 0
9 0.85 0 0 0 0 0 0
10 0.95 0 0 0 0 0 0
11 1.05 0 0 0 0 0 0
12 1.15 0 0 0 0 0 0
