# Time-averaged data for fix noavgmsd
# TimeStep c_h2oMSD[1] c_h2oMSD[2] c_h2oMSD[3] c_h2oMSD[4]
1951000 154.891 156.484 140.633 452.008
1952000 156.264 157.66 141.739 455.664
1953000 155.815 157.269 141.477 454.561
1954000 155.979 156.941 141.161 454.081
1955000 157.61 158.952 142.198 458.76
1956000 157.412 159.14 141.497 458.049
1957000 156.637 157.982 143.063 457.682
1958000 157.498 157.111 142.439 457.049
1959000 155.777 156.833 142.163 454.773
1960000 156.095 158.245 142.861 457.201
1961000 156.534 158.855 142.994 458.383
1962000 156.173 158.393 142.325 456.891
1963000 155.875 158.595 142.814 457.284
1964000 155.09 158.503 142.194 455.787
1965000 156.545 159.023 143.071 458.639
1966000 157.399 159.972 143.15 460.521
1967000 155.619 158.022 142.449 456.09
1968000 157.403 160.263 143.948 461.614
1969000 157.967 160.945 144.304 463.216
1970000 157.827 161.311 143.579 462.717
1971000 156.026 160.116 142.467 458.609
1972000 157.363 161.411 144.276 463.049
1973000 157.045 160.389 143.4 460.834
1974000 158.885 162.131 144.891 465.907
1975000 158.806 163.042 145.621 467.469
1976000 157.708 161.511 144.85 464.069
1977000 157.389 161.818 145.808 465.015
1978000 157.777 160.174 145.821 463.771
1979000 155.352 159.231 145.679 460.262
1980000 157.521 160.114 147.657 465.292
1981000 155.803 160.634 146.177 462.614
1982000 157.724 161.411 147.002 466.137
1983000 157.986 160.865 147.424 466.275
1984000 158.505 160.444 147.208 466.156
1985000 156.762 160.528 146.626 463.916
1986000 156.762 159.964 145.34 462.067
1987000 156.099 159.59 144.974 460.663
1988000 156.375 160.242 145.414 462.032
1989000 158.126 161.504 147.294 466.924
1990000 158.539 161.235 146.711 466.484
1991000 156.807 160.268 145.978 463.053
1992000 157.957 160.841 147.113 465.912
1993000 156.406 159.642 145.238 461.286
1994000 156.04 159.482 145.583 461.105
1995000 156.91 160.278 145.772 462.961
1996000 156.992 161.02 145.484 463.495
1997000 157.349 162.48 146.062 465.891
1998000 156.099 160.41 144.17 460.678
1999000 155.165 159.209 144.099 458.473
2000000 155.017 160.212 143.823 459.053
